"","ST_NAME","DIST_NAME","AC_NAME1"
"3149","ODISHA","BALESHWAR","NILGIRI"
"3150","ODISHA","BARGARH  *","ATTABIRA"
"3151","ODISHA","KENDUJHAR","ANANDAPUR"
"3152","ODISHA","SAMBALPUR","SAMBALPUR"
"3153","ODISHA","SAMBALPUR","RAIRAKHOL"
"3154","ODISHA","BALESHWAR","SORO"
"3155","ODISHA","BARGARH  *","BARGARH"
"3156","ODISHA","BALESHWAR","SIMULIA"
"3157","ODISHA","BHADRAK  *","BASUDEVPUR"
"3158","ODISHA","BHADRAK  *","BHANDARIPOKHARI"
"3159","ODISHA","BARGARH  *","BIJEPUR"
"3160","ODISHA","DHENKANAL","PARJANGA"
"3161","ODISHA","BHADRAK  *","BHADRAK"
"3162","ODISHA","JAJAPUR  *","SUKINDA"
"3163","ODISHA","ANUGUL  *","CHHENDIPADA"
"3164","ODISHA","BARGARH  *","PADAMPUR"
"3165","ODISHA","SONAPUR  *","BIRMAHARAJPUR"
"3166","ODISHA","ANUGUL  *","TALCHER"
"3167","ODISHA","SONAPUR  *","SONEPUR"
"3168","ODISHA","JAJAPUR  *","KOREI"
"3169","ODISHA","BHADRAK  *","DHAMNAGAR"
"3170","ODISHA","ANUGUL  *","ATHAMALLIK"
"3171","ODISHA","NUAPADA  *","NUAPADA"
"3172","ODISHA","BHADRAK  *","CHANDABALI"
"3173","ODISHA","BALANGIR","LOISINGHA"
"3174","ODISHA","DHENKANAL","KAMAKHYANAGAR"
"3175","ODISHA","JAJAPUR  *","JAJPUR"
"3176","ODISHA","JAJAPUR  *","DHARMASALA"
"3177","ODISHA","BALANGIR","PATNAGARH"
"3178","ODISHA","ANUGUL  *","ANGUL"
"3179","ODISHA","JAJAPUR  *","BINJHARPUR"
"3180","ODISHA","DHENKANAL","HINDOL"
"3181","ODISHA","DHENKANAL","DHENKANAL"
"3182","ODISHA","BAUDH  *","BOUDH"
"3183","ODISHA","BAUDH  *","KANTAMAL"
"3184","ODISHA","JAJAPUR  *","BARI"
"3185","ODISHA","KENDRAPARA *","AUL"
"3186","ODISHA","BALANGIR","BOLANGIR"
"3187","ODISHA","KENDRAPARA *","RAJANAGAR"
"3188","ODISHA","JAJAPUR  *","BARACHANA"
"3189","ODISHA","CUTTACK","SALIPUR"
"3190","ODISHA","CUTTACK","ATHAGARH"
"3191","ODISHA","KENDRAPARA *","KENDRAPARA"
"3192","ODISHA","CUTTACK","MAHANGA"
"3193","ODISHA","KANDHAMAL","PHULBANI"
"3194","ODISHA","KENDRAPARA *","PATKURA"
"3195","ODISHA","CUTTACK","BARAMBA"
"3196","ODISHA","CUTTACK","CHOUDWAR-CUTTACK"
"3197","ODISHA","BALANGIR","KANTABANJI"
"3198","ODISHA","BALANGIR","TITLAGARH"
"3199","ODISHA","NAYAGARH  *","DASPALLA"
"3200","ODISHA","KENDRAPARA *","MAHAKALAPADA"
"3201","ODISHA","CUTTACK","BARABATI-CUTTACK"
"3202","ODISHA","CUTTACK","BANKI"
"3203","ODISHA","KHORDHA  *","JATANI"
"3204","ODISHA","KHORDHA  *","BHUBANESWAR(UTTAR)"
"3205","ODISHA","KALAHANDI","NARLA"
"3206","ODISHA","JAGATSINGHAPUR  *","TIRTOL"
"3207","ODISHA","NUAPADA  *","KHARIAR"
"3208","ODISHA","KANDHAMAL","BALIGUDA"
"3209","ODISHA","NAYAGARH  *","KHANDAPADA"
"3210","ODISHA","JAGATSINGHAPUR  *","PARADEEP"
"3211","ODISHA","CUTTACK","NIALI"
"3212","ODISHA","CUTTACK","CUTTACK SADAR"
"3213","ODISHA","KHORDHA  *","JAYADEV"
"3214","ODISHA","KHORDHA  *","BHUBANESWAR(MADHYA)"
"3215","ODISHA","JAGATSINGHAPUR  *","JAGATSINGHPUR"
"3216","ODISHA","KHORDHA  *","EKAMRA-BHUBANESHWAR"
"3217","ODISHA","KANDHAMAL","G. UDAYAGIRI"
"3218","ODISHA","JAGATSINGHAPUR  *","BALIKUDA-ERASAMA"
"3219","ODISHA","KHORDHA  *","BEGUNIA"
"3220","ODISHA","GANJAM","BHANJANAGAR"
"3221","ODISHA","NAYAGARH  *","NAYAGARH"
"3222","ODISHA","PURI","PIPILI"
"3223","ODISHA","KHORDHA  *","KHURDA"
"3224","ODISHA","NAYAGARH  *","RANPUR"
"3225","ODISHA","KALAHANDI","BHAWANIPATNA"
"3226","ODISHA","KALAHANDI","JUNAGARH"
"3227","ODISHA","PURI","NIMAPARA"
"3228","ODISHA","PURI","SATYABADI"
"3229","ODISHA","PURI","KAKATPUR"
"3230","ODISHA","NABARANGAPUR  *","UMERKOTE"
"3231","ODISHA","KALAHANDI","LANJIGARH"
"3232","ODISHA","PURI","PURI"
"3233","ODISHA","GANJAM","POLASARA"
"3234","ODISHA","KALAHANDI","DHARMGARH"
"3235","ODISHA","RAYAGADA  *","BISSAM CUTTACK"
"3236","ODISHA","PURI","BRAHMAGIRI"
"3237","ODISHA","KHORDHA  *","CHILIKA"
"3238","ODISHA","GANJAM","SURADA"
"3239","ODISHA","NABARANGAPUR  *","JHARIGAM"
"3240","ODISHA","GANJAM","KABISURYANAGAR"
"3241","ODISHA","GANJAM","KHALIKOTE"
"3242","ODISHA","GANJAM","ASKA"
"3243","ODISHA","GANJAM","SANAKHEMUNDI"
"3244","ODISHA","RAYAGADA  *","GUNUPUR"
"3245","ODISHA","GAJAPATI  *","MOHANA"
"3246","ODISHA","GANJAM","HINJILI"
"3247","ODISHA","NABARANGAPUR  *","DABUGAM"
"3248","ODISHA","GANJAM","CHHATRAPUR"
"3249","ODISHA","RAYAGADA  *","RAYAGADA"
"3250","ODISHA","GANJAM","DIGAPAHANDI"
"3251","ODISHA","GANJAM","GOPALPUR"
"3252","ODISHA","GANJAM","BERHAMPUR"
"3253","ODISHA","GANJAM","CHIKITI"
"3254","ODISHA","NABARANGAPUR  *","NABARANGPUR"
"3255","ODISHA","KORAPUT","KOTPAD"
"3256","ODISHA","KORAPUT","LAKSHMIPUR"
"3257","ODISHA","KORAPUT","JEYPORE"
"3258","ODISHA","GAJAPATI  *","PARALAKHEMUNDI"
"3259","ODISHA","KORAPUT","KORAPUT"
"3260","ODISHA","KORAPUT","POTTANGI"
"3261","ODISHA","MALKANGIRI  *","CHITRAKONDA"
"3262","ODISHA","MALKANGIRI  *","MALKANGIRI"
"3263","PUDUCHERRY","YANAM","YANAM"
"3264","PUDUCHERRY","PONDICHERRY","MANNADIPET"
"3265","PUDUCHERRY","PONDICHERRY","OUSSUDU"
"3266","PUDUCHERRY","PONDICHERRY","KALAPET"
"3267","PUDUCHERRY","PONDICHERRY","LAWSPET"
"3268","PUDUCHERRY","PONDICHERRY","INDIRA NAGAR"
"3269","PUDUCHERRY","PONDICHERRY","KAMRAJ NAGAR"
"3270","PUDUCHERRY","PONDICHERRY","MUTHIALPET"
"3271","PUDUCHERRY","PONDICHERRY","THATTANCHAVADY"
"3272","PUDUCHERRY","PONDICHERRY","THIRUBHUVANAI"
"3273","PUDUCHERRY","PONDICHERRY","RAJ BHAVAN"
"3274","PUDUCHERRY","PONDICHERRY","OZHUKARAI"
"3275","PUDUCHERRY","PONDICHERRY","NELLITHOPE"
"3276","PUDUCHERRY","PONDICHERRY","KADIRGAMAM"
"3277","PUDUCHERRY","PONDICHERRY","ORLEAMPETH"
"3278","PUDUCHERRY","PONDICHERRY","VILLIANUR"
"3279","PUDUCHERRY","PONDICHERRY","OUPALAM"
"3280","PUDUCHERRY","PONDICHERRY","MUDALIARPET"
"3281","PUDUCHERRY","PONDICHERRY","ARIANKUPPAM"
"3282","PUDUCHERRY","PONDICHERRY","MANGALAM"
"3283","PUDUCHERRY","PONDICHERRY","MANAVELY"
"3284","PUDUCHERRY","PONDICHERRY","NETTAPAKKAM"
"3285","PUDUCHERRY","PONDICHERRY","EMBALAM"
"3286","PUDUCHERRY","MAHE","MAHE"
"3287","PUDUCHERRY","PONDICHERRY","BAHOUR"
"3288","PUDUCHERRY","KARAIKAL","NEDUNGADU"
"3289","PUDUCHERRY","KARAIKAL","KARAIKAL NORTH"
"3290","PUDUCHERRY","KARAIKAL","THIRUNALLAR"
"3291","PUDUCHERRY","KARAIKAL","KARAIKAL SOUTH"
"3292","PUDUCHERRY","KARAIKAL","NERAVY- T.R. PATTIN"
"3293","PUNJAB","GURDASPUR","SUJANPUR"
"3294","PUNJAB","GURDASPUR","BHOA"
"3295","PUNJAB","GURDASPUR","PATHANKOT"
"3296","PUNJAB","GURDASPUR","DINA NAGAR"
"3297","PUNJAB","GURDASPUR","DERA BABA NANAK"
"3298","PUNJAB","GURDASPUR","GURDASPUR"
"3299","PUNJAB","HOSHIARPUR","MUKERIAN"
"3300","PUNJAB","AMRITSAR","AJNALA"
"3301","PUNJAB","GURDASPUR","FATEHGARH CHURIAN"
"3302","PUNJAB","GURDASPUR","QADIAN"
"3303","PUNJAB","HOSHIARPUR","DASUYA"
"3304","PUNJAB","AMRITSAR","RAJA SANSI"
"3305","PUNJAB","AMRITSAR","MAJITHA"
"3306","PUNJAB","GURDASPUR","BATALA"
"3307","PUNJAB","HOSHIARPUR","URMAR"
"3308","PUNJAB","GURDASPUR","SRI HARGOBINDPUR (S"
"3309","PUNJAB","HOSHIARPUR","SHAM CHAURASI"
"3310","PUNJAB","AMRITSAR","ATTARI"
"3311","PUNJAB","AMRITSAR","AMRITSAR WEST"
"3312","PUNJAB","AMRITSAR","JANDIALA"
"3313","PUNJAB","AMRITSAR","AMRITSAR EAST"
"3314","PUNJAB","AMRITSAR","AMRITSAR NORTH"
"3315","PUNJAB","HOSHIARPUR","HOSHIARPUR"
"3316","PUNJAB","AMRITSAR","AMRITSAR CENTRAL"
"3317","PUNJAB","AMRITSAR","BABA BAKALA"
"3318","PUNJAB","KAPURTHALA","BHOLATH"
"3319","PUNJAB","AMRITSAR","AMRITSAR SOUTH"
"3320","PUNJAB","JALANDHAR","ADAMPUR"
"3321","PUNJAB","AMRITSAR","TARN TARAN"
"3322","PUNJAB","JALANDHAR","KARTARPUR"
"3323","PUNJAB","AMRITSAR","KHADOOR SAHIB"
"3324","PUNJAB","HOSHIARPUR","CHABBEWAL"
"3325","PUNJAB","AMRITSAR","KHEM KARAN"
"3326","PUNJAB","KAPURTHALA","KAPURTHALA"
"3327","PUNJAB","KAPURTHALA","SULTANPUR LODHI"
"3328","PUNJAB","RUPNAGAR","ANANDPUR SAHIB"
"3329","PUNJAB","AMRITSAR","PATTI"
"3330","PUNJAB","JALANDHAR","JALANDHAR NORTH"
"3331","PUNJAB","HOSHIARPUR","GARHSHANKAR"
"3332","PUNJAB","KAPURTHALA","PHAGWARA"
"3333","PUNJAB","JALANDHAR","JALANDHAR CENTRAL"
"3334","PUNJAB","JALANDHAR","JALANDHAR WEST"
"3335","PUNJAB","JALANDHAR","JALANDHAR CANTT."
"3336","PUNJAB","NAWANSHAHR *","BANGA"
"3337","PUNJAB","JALANDHAR","NAKODAR"
"3338","PUNJAB","RUPNAGAR","RUPNAGAR"
"3339","PUNJAB","JALANDHAR","SHAHKOT"
"3340","PUNJAB","NAWANSHAHR *","BALACHAUR"
"3341","PUNJAB","NAWANSHAHR *","NAWAN SHAHR"
"3342","PUNJAB","JALANDHAR","PHILLAUR"
"3343","PUNJAB","FIROZPUR","ZIRA"
"3344","PUNJAB","FIROZPUR","FIROZPUR CITY"
"3345","PUNJAB","FIROZPUR","FIROZPUR RURAL"
"3346","PUNJAB","LUDHIANA","GILL"
"3347","PUNJAB","LUDHIANA","SAHNEWAL"
"3348","PUNJAB","LUDHIANA","JAGRAON"
"3349","PUNJAB","LUDHIANA","SAMRALA"
"3350","PUNJAB","LUDHIANA","DAKHA"
"3351","PUNJAB","RUPNAGAR","CHAMKAUR SAHIB"
"3352","PUNJAB","LUDHIANA","LUDHIANA NORTH"
"3353","PUNJAB","LUDHIANA","LUDHIANA EAST"
"3354","PUNJAB","LUDHIANA","LUDHIANA CENTRAL"
"3355","PUNJAB","MOGA *","MOGA"
"3356","PUNJAB","LUDHIANA","LUDHIANA WEST"
"3357","PUNJAB","FIROZPUR","GURU HAR SAHAI"
"3358","PUNJAB","RUPNAGAR","KHARAR"
"3359","PUNJAB","LUDHIANA","ATAM NAGAR"
"3360","PUNJAB","LUDHIANA","LUDHIANA SOUTH"
"3361","PUNJAB","MOGA *","DHARAMKOT"
"3362","PUNJAB","MOGA *","NIHAL SINGHWALA (SC"
"3363","PUNJAB","FARIDKOT","FARIDKOT"
"3364","PUNJAB","LUDHIANA","PAYAL"
"3365","PUNJAB","LUDHIANA","RAIKOT"
"3366","PUNJAB","MOGA *","BHAGHA PURANA"
"3367","PUNJAB","FARIDKOT","KOTKAPURA"
"3368","PUNJAB","LUDHIANA","KHANNA"
"3369","PUNJAB","RUPNAGAR","S.A.S.NAGAR"
"3370","PUNJAB","FATEHGARH SAHIB *","BASSI PATHANA"
"3371","PUNJAB","FARIDKOT","JAITU"
"3372","PUNJAB","MUKTSAR *","MUKTSAR"
"3373","PUNJAB","FIROZPUR","JALALABAD"
"3374","PUNJAB","SANGRUR","AMARGARH"
"3375","PUNJAB","FATEHGARH SAHIB *","FATEHGARH SAHIB"
"3376","PUNJAB","FATEHGARH SAHIB *","AMLOH"
"3377","PUNJAB","PATIALA","DERA BASSI"
"3378","PUNJAB","SANGRUR","MALERKOTLA"
"3379","PUNJAB","FIROZPUR","FAZILKA"
"3380","PUNJAB","SANGRUR","MEHAL KALAN"
"3381","PUNJAB","BATHINDA","RAMPURA PHUL"
"3382","PUNJAB","PATIALA","RAJPURA"
"3383","PUNJAB","MUKTSAR *","MALOUT"
"3384","PUNJAB","MUKTSAR *","GIDDERBAHA"
"3385","PUNJAB","SANGRUR","BHADAUR"
"3386","PUNJAB","PATIALA","NABHA"
"3387","PUNJAB","PATIALA","GHANAUR"
"3388","PUNJAB","SANGRUR","DHURI"
"3389","PUNJAB","PATIALA","PATIALA RURAL"
"3390","PUNJAB","SANGRUR","BARNALA"
"3391","PUNJAB","BATHINDA","BHUCHO MANDI"
"3392","PUNJAB","PATIALA","SANOUR"
"3393","PUNJAB","MUKTSAR *","LAMBI"
"3394","PUNJAB","FIROZPUR","BALLUANA"
"3395","PUNJAB","PATIALA","SAMANA"
"3396","PUNJAB","SANGRUR","SANGRUR"
"3397","PUNJAB","BATHINDA","MAUR"
"3398","PUNJAB","BATHINDA","BATHINDA RURAL"
"3399","PUNJAB","PATIALA","PATIALA"
"3400","PUNJAB","BATHINDA","BATHINDA URBAN"
"3401","PUNJAB","SANGRUR","SUNAM"
"3402","PUNJAB","FIROZPUR","ABOHAR"
"3403","PUNJAB","MANSA *","MANSA"
"3404","PUNJAB","SANGRUR","DIRBA"
"3405","PUNJAB","PATIALA","SHUTRANA"
"3406","PUNJAB","BATHINDA","TALWANDI SABO"
"3407","PUNJAB","MANSA *","BUDHLADA"
"3408","PUNJAB","MANSA *","SARDULGARH"
"3409","PUNJAB","SANGRUR","LEHRA"
"3410","RAJASTHAN","GANGANAGAR","SADULSHAHAR"
"3411","RAJASTHAN","GANGANAGAR","KARANPUR"
"3412","RAJASTHAN","GANGANAGAR","GANGANAGAR"
"3413","RAJASTHAN","HANUMANGARH *","SANGARIA"
"3414","RAJASTHAN","HANUMANGARH *","HANUMANGARH"
"3415","RAJASTHAN","GANGANAGAR","RAISINGHNAGAR"
"3416","RAJASTHAN","HANUMANGARH *","PILIBANGA"
"3417","RAJASTHAN","GANGANAGAR","SURATGARH"
"3418","RAJASTHAN","HANUMANGARH *","NOHAR"
"3419","RAJASTHAN","GANGANAGAR","ANUPGARH"
"3420","RAJASTHAN","HANUMANGARH *","BHADRA"
"3421","RAJASTHAN","BIKANER","LUNKARANSAR"
"3422","RAJASTHAN","BIKANER","KHAJUWALA"
"3423","RAJASTHAN","CHURU","SADULPUR"
"3424","RAJASTHAN","CHURU","TARANAGAR"
"3425","RAJASTHAN","CHURU","SARDARSHAHAR"
"3426","RAJASTHAN","CHURU","CHURU"
"3427","RAJASTHAN","BIKANER","KOLAYAT"
"3428","RAJASTHAN","JHUNJHUNUN","PILANI"
"3429","RAJASTHAN","JHUNJHUNUN","MANDAWA"
"3430","RAJASTHAN","CHURU","DUNGARGARH"
"3431","RAJASTHAN","JHUNJHUNUN","SURAJGARH"
"3432","RAJASTHAN","JAISALMER","JAISALMER"
"3433","RAJASTHAN","CHURU","RATANGARH"
"3434","RAJASTHAN","JHUNJHUNUN","JHUNJHUNU"
"3435","RAJASTHAN","SIKAR","FATEHPUR"
"3436","RAJASTHAN","BIKANER","BIKANER WEST"
"3437","RAJASTHAN","ALWAR","TIJARA"
"3438","RAJASTHAN","BIKANER","BIKANER EAST"
"3439","RAJASTHAN","ALWAR","BEHROR"
"3440","RAJASTHAN","JAISALMER","POKARAN"
"3441","RAJASTHAN","JHUNJHUNUN","KHETRI"
"3442","RAJASTHAN","ALWAR","KISHANGARH BAS"
"3443","RAJASTHAN","JHUNJHUNUN","NAWALGARH"
"3444","RAJASTHAN","ALWAR","MUNDAWAR"
"3445","RAJASTHAN","JHUNJHUNUN","UDAIPURWATI"
"3446","RAJASTHAN","BIKANER","DUNGARGARH"
"3447","RAJASTHAN","CHURU","SUJANGARH"
"3448","RAJASTHAN","SIKAR","LACHHMANGARH"
"3449","RAJASTHAN","SIKAR","NEEMA KA THANA"
"3450","RAJASTHAN","BIKANER","NOKHA"
"3451","RAJASTHAN","SIKAR","SIKAR"
"3452","RAJASTHAN","JAIPUR","KOTPUTLI"
"3453","RAJASTHAN","ALWAR","BANSUR"
"3454","RAJASTHAN","SIKAR","DHOD"
"3455","RAJASTHAN","JODHPUR","PHALODI"
"3456","RAJASTHAN","BHARATPUR","KAMAN"
"3457","RAJASTHAN","NAGAUR","LADNUN"
"3458","RAJASTHAN","ALWAR","ALWAR RURAL"
"3459","RAJASTHAN","ALWAR","RAMGARH"
"3460","RAJASTHAN","SIKAR","KHANDELA"
"3461","RAJASTHAN","NAGAUR","NAGAUR"
"3462","RAJASTHAN","SIKAR","SRIMADHOPUR"
"3463","RAJASTHAN","SIKAR","DANTA RAMGARH"
"3464","RAJASTHAN","NAGAUR","JAYAL"
"3465","RAJASTHAN","JAIPUR","VIRATNAGAR"
"3466","RAJASTHAN","BHARATPUR","NAGAR"
"3467","RAJASTHAN","ALWAR","ALWAR URBAN"
"3468","RAJASTHAN","NAGAUR","DEEDWANA"
"3469","RAJASTHAN","BHARATPUR","DEEG-KUMHER"
"3470","RAJASTHAN","ALWAR","THANAGAZI"
"3471","RAJASTHAN","JODHPUR","LOHAWAT"
"3472","RAJASTHAN","NAGAUR","KHINWSAR"
"3473","RAJASTHAN","ALWAR","KATHUMAR"
"3474","RAJASTHAN","JAIPUR","SHAHPURA"
"3475","RAJASTHAN","NAGAUR","NAWAN"
"3476","RAJASTHAN","ALWAR","RAJGARH-LAXMANGARH"
"3477","RAJASTHAN","JAIPUR","CHOMU"
"3478","RAJASTHAN","JAIPUR","PHULERA"
"3479","RAJASTHAN","NAGAUR","MAKRANA"
"3480","RAJASTHAN","JAIPUR","AMBER"
"3481","RAJASTHAN","JAIPUR","JAMWA RAMGARH"
"3482","RAJASTHAN","NAGAUR","PARBATSAR"
"3483","RAJASTHAN","BHARATPUR","NADBAI"
"3484","RAJASTHAN","BHARATPUR","BHARATPUR"
"3485","RAJASTHAN","JAIPUR","JHOTWARA"
"3486","RAJASTHAN","DAUSA *","MAHUWA"
"3487","RAJASTHAN","NAGAUR","DEGANA"
"3488","RAJASTHAN","DAUSA *","BANDIKUI"
"3489","RAJASTHAN","BHARATPUR","WEIR"
"3490","RAJASTHAN","JODHPUR","OSIAN"
"3491","RAJASTHAN","DAUSA *","DAUSA"
"3492","RAJASTHAN","AJMER","PUSHKAR"
"3493","RAJASTHAN","JAIPUR","VIDHYADHAR NAGAR"
"3494","RAJASTHAN","JODHPUR","BHOPALGARH"
"3495","RAJASTHAN","JODHPUR","SHERGARH"
"3496","RAJASTHAN","JAIPUR","BASSI"
"3497","RAJASTHAN","BHARATPUR","BAYANA"
"3498","RAJASTHAN","DAUSA *","SIKRAI"
"3499","RAJASTHAN","JAIPUR","DUDU"
"3500","RAJASTHAN","KARAULI *","TODABHIM"
"3501","RAJASTHAN","NAGAUR","MERTA"
"3502","RAJASTHAN","JAIPUR","BAGRU"
"3503","RAJASTHAN","DHAULPUR","RAJAKHERA"
"3504","RAJASTHAN","DHAULPUR","BARI"
"3505","RAJASTHAN","AJMER","KISHANGARH"
"3506","RAJASTHAN","DHAULPUR","DHOLPUR"
"3507","RAJASTHAN","KARAULI *","HINDAUN"
"3508","RAJASTHAN","DHAULPUR","BASERI"
"3509","RAJASTHAN","KARAULI *","KARAULI"
"3510","RAJASTHAN","JAIPUR","CHAKSU"
"3511","RAJASTHAN","DAUSA *","LALSOT"
"3512","RAJASTHAN","BARMER","SHEO"
"3513","RAJASTHAN","SAWAI MADHOPUR","BAMANWAS"
"3514","RAJASTHAN","JODHPUR","LUNI"
"3515","RAJASTHAN","JODHPUR","BILARA"
"3516","RAJASTHAN","TONK","MALPURA"
"3517","RAJASTHAN","BARMER","BAYTOO"
"3518","RAJASTHAN","AJMER","AJMER NORTH"
"3519","RAJASTHAN","AJMER","NASIRABAD"
"3520","RAJASTHAN","TONK","NIWAI"
"3521","RAJASTHAN","PALI","JAITARAN"
"3522","RAJASTHAN","JODHPUR","SOORSAGAR"
"3523","RAJASTHAN","JODHPUR","SARDARPURA"
"3524","RAJASTHAN","AJMER","AJMER SOUTH"
"3525","RAJASTHAN","SAWAI MADHOPUR","GANGAPUR"
"3526","RAJASTHAN","BARMER","PACHPADRA"
"3527","RAJASTHAN","KARAULI *","SAPOTRA"
"3528","RAJASTHAN","JODHPUR","JODHPUR"
"3529","RAJASTHAN","SAWAI MADHOPUR","SAWAI MADHOPUR"
"3530","RAJASTHAN","BARMER","BARMER"
"3531","RAJASTHAN","TONK","TONK"
"3532","RAJASTHAN","AJMER","MASUDA"
"3533","RAJASTHAN","PALI","SOJAT"
"3534","RAJASTHAN","AJMER","KEKRI"
"3535","RAJASTHAN","AJMER","BEAWAR"
"3536","RAJASTHAN","SAWAI MADHOPUR","KHANDAR"
"3537","RAJASTHAN","PALI","PALI"
"3538","RAJASTHAN","TONK","DEOLI-UNIARA"
"3539","RAJASTHAN","BARMER","SIWANA"
"3540","RAJASTHAN","PALI","SUMERPUR"
"3541","RAJASTHAN","BHILWARA","ASIND"
"3542","RAJASTHAN","PALI","MARWAR JUNCTION"
"3543","RAJASTHAN","JALOR","AHORE"
"3544","RAJASTHAN","RAJSAMAND *","BHIM"
"3545","RAJASTHAN","BHILWARA","SHAHPURA"
"3546","RAJASTHAN","BARMER","CHOHTAN"
"3547","RAJASTHAN","BUNDI","HINDOLI"
"3548","RAJASTHAN","BUNDI","KESHORAIPATAN"
"3549","RAJASTHAN","BARMER","GUDHA MALANI"
"3550","RAJASTHAN","KOTA","PIPALDA"
"3551","RAJASTHAN","BHILWARA","MANDAL"
"3552","RAJASTHAN","BHILWARA","JAHAZPUR"
"3553","RAJASTHAN","JALOR","JALORE"
"3554","RAJASTHAN","JALOR","BHINMAL"
"3555","RAJASTHAN","BHILWARA","SAHARA"
"3556","RAJASTHAN","PALI","BALI"
"3557","RAJASTHAN","BUNDI","BUNDI"
"3558","RAJASTHAN","BHILWARA","MANDALGARH"
"3559","RAJASTHAN","RAJSAMAND *","KUMBHALGARH"
"3560","RAJASTHAN","BHILWARA","BHILWARA"
"3561","RAJASTHAN","SIROHI","SIROHI"
"3562","RAJASTHAN","BARAN *","ANTA"
"3563","RAJASTHAN","BARAN *","KISHANGANJ"
"3564","RAJASTHAN","KOTA","SANGOD"
"3565","RAJASTHAN","JALOR","SANCHORE"
"3566","RAJASTHAN","RAJSAMAND *","RAJSAMAND"
"3567","RAJASTHAN","KOTA","LADPURA"
"3568","RAJASTHAN","KOTA","KOTA NORTH"
"3569","RAJASTHAN","CHITTAURGARH","KAPASAN"
"3570","RAJASTHAN","JALOR","RANIWARA"
"3571","RAJASTHAN","UDAIPUR","GOGUNDA"
"3572","RAJASTHAN","KOTA","KOTA SOUTH"
"3573","RAJASTHAN","KOTA","RAMGANJ MANDI"
"3574","RAJASTHAN","RAJSAMAND *","NATHDWARA"
"3575","RAJASTHAN","BARAN *","BARAN?ATRU"
"3576","RAJASTHAN","CHITTAURGARH","CHITTORGARH"
"3577","RAJASTHAN","SIROHI","PINDWARA ABU"
"3578","RAJASTHAN","CHITTAURGARH","BEGUN"
"3579","RAJASTHAN","UDAIPUR","MAVLI"
"3580","RAJASTHAN","SIROHI","REODAR"
"3581","RAJASTHAN","BARAN *","CHHABRA"
"3582","RAJASTHAN","JHALAWAR","KHANPUR"
"3583","RAJASTHAN","UDAIPUR","JHADOL"
"3584","RAJASTHAN","UDAIPUR","VALLABHNAGAR"
"3585","RAJASTHAN","CHITTAURGARH","NIMBAHERA"
"3586","RAJASTHAN","CHITTAURGARH","BARI SADRI"
"3587","RAJASTHAN","UDAIPUR","UDAIPUR RURAL"
"3588","RAJASTHAN","UDAIPUR","UDAIPUR"
"3589","RAJASTHAN","JHALAWAR","JHALRAPATAN"
"3590","RAJASTHAN","UDAIPUR","SALUMBER"
"3591","RAJASTHAN","JHALAWAR","DAG"
"3592","RAJASTHAN","JHALAWAR","MANOHAR THANA"
"3593","RAJASTHAN","UDAIPUR","DHARIAWAD"
"3594","RAJASTHAN","UDAIPUR","KHERWARA"
"3595","RAJASTHAN","CHITTAURGARH","PRATAPGARH"
"3596","RAJASTHAN","DUNGARPUR","ASPUR"
"3597","RAJASTHAN","DUNGARPUR","DUNGARPUR"
"3598","RAJASTHAN","BANSWARA","GHATOL"
"3599","RAJASTHAN","DUNGARPUR","SAGWARA"
"3600","RAJASTHAN","DUNGARPUR","CHORASI"
"3601","RAJASTHAN","BANSWARA","GARHI"
"3602","RAJASTHAN","BANSWARA","BANSWARA"
"3603","RAJASTHAN","BANSWARA","BAGIDORA"
"3604","RAJASTHAN","BANSWARA","KUSHALGARH"
"3605","RAJASTHAN","JAIPUR","SANGANER"
"3606","RAJASTHAN","JAIPUR","MALVIYA NAGAR"
"3607","RAJASTHAN","JAIPUR","KISHAN POLE"
"3608","RAJASTHAN","JAIPUR","ADARSH NAGAR"
"3609","RAJASTHAN","JAIPUR","HAWA MAHAL"
"3610","RAJASTHAN","JAIPUR","CIVIL LINES"
"3611","SIKKIM","NORTH",NA
"3612","SIKKIM","NORTH","LACHEN MANGAN(BL)"
"3613","SIKKIM","WEST",NA
"3614","SIKKIM","NORTH","DJONGU(BL)"
"3615","SIKKIM","SOUTH",NA
"3616","SIKKIM","NORTH","KABI LUNGCHUK(BL)"
"3617","SIKKIM","EAST",NA
"3618","SIKKIM","SOUTH","BARFUNG(BL)"
"3619","SIKKIM","WEST","YOKSAM-TASHIDING(BL)"
"3620","SIKKIM","EAST","KABI LUNGCHUK(BL)"
"3621","SIKKIM","EAST","TUMEN-LINGI(BL)"
"3622","SIKKIM","SOUTH","TUMEN-LINGI(BL)"
"3623","SIKKIM","EAST","UPPER BURTUK"
"3624","SIKKIM","EAST","SHYARI(BL)"
"3625","SIKKIM","WEST","YANGTHANG"
"3626","SIKKIM","EAST","GANGTOK(BL)"
"3627","SIKKIM","SOUTH","RANGANG-YANGANG"
"3628","SIKKIM","EAST","MARTAM-RUMTEK (BL)"
"3629","SIKKIM","EAST","UPPER TADONG"
"3630","SIKKIM","EAST","ARITHANG"
"3631","SIKKIM","EAST","KHAMDONG-SINGTAM"
"3632","SIKKIM","EAST","NAMCHEYBUNG"
"3633","SIKKIM","EAST","GNATHANG-MACHONG(BL)"
"3634","SIKKIM","WEST","MANEYBUNG-DENTAM"
